Week Ending Date,State,Observed Number,Upper Bound Threshold,Exceeds Threshold,Average Expected Count,Excess Lower Estimate,Excess Higher Estimate,Year,Total Excess Lower Estimate in 2020,Total Excess Higher Estimate in 2020,Percent Excess Lower Estimate,Percent Excess Higher Estimate,Type,Outcome,Suppress,Note
7/7/2018,Iowa,506,589,FALSE,532,0,0,2018,159,600,0,0,Predicted (weighted),All causes,,
7/14/2018,Iowa,534,595,FALSE,535,0,0,2018,159,600,0,0,Predicted (weighted),All causes,,
7/21/2018,Iowa,514,592,FALSE,532,0,0,2018,159,600,0,0,Predicted (weighted),All causes,,
7/28/2018,Iowa,541,595,FALSE,536,0,5,2018,159,600,0,0,Predicted (weighted),All causes,,
8/4/2018,Iowa,499,592,FALSE,537,0,0,2018,159,600,0,0,Predicted (weighted),All causes,,
8/11/2018,Iowa,544,597,FALSE,541,0,3,2018,159,600,0,0,Predicted (weighted),All causes,,
8/18/2018,Iowa,509,603,FALSE,542,0,0,2018,159,600,0,0,Predicted (weighted),All causes,,
8/25/2018,Iowa,537,614,FALSE,552,0,0,2018,159,600,0,0,Predicted (weighted),All causes,,
9/1/2018,Iowa,560,612,FALSE,551,0,9,2018,159,600,0,0,Predicted (weighted),All causes,,
9/8/2018,Iowa,513,613,FALSE,555,0,0,2018,159,600,0,0,Predicted (weighted),All causes,,
9/15/2018,Iowa,535,617,FALSE,559,0,0,2018,159,600,0,0,Predicted (weighted),All causes,,
9/22/2018,Iowa,514,619,FALSE,559,0,0,2018,159,600,0,0,Predicted (weighted),All causes,,
9/29/2018,Iowa,583,631,FALSE,567,0,16,2018,159,600,0,0,Predicted (weighted),All causes,,
10/6/2018,Iowa,634,633,TRUE,568,1,66,2018,159,600,0,0.1,Predicted (weighted),All causes,,
10/13/2018,Iowa,536,630,FALSE,570,0,0,2018,159,600,0,0,Predicted (weighted),All causes,,
10/20/2018,Iowa,614,630,FALSE,571,0,43,2018,159,600,0,0.1,Predicted (weighted),All causes,,
10/27/2018,Iowa,615,635,FALSE,576,0,39,2018,159,600,0,0.1,Predicted (weighted),All causes,,
11/3/2018,Iowa,564,639,FALSE,577,0,0,2018,159,600,0,0,Predicted (weighted),All causes,,
11/10/2018,Iowa,560,654,FALSE,591,0,0,2018,159,600,0,0,Predicted (weighted),All causes,,
11/17/2018,Iowa,604,655,FALSE,593,0,11,2018,159,600,0,0,Predicted (weighted),All causes,,
11/24/2018,Iowa,579,658,FALSE,597,0,0,2018,159,600,0,0,Predicted (weighted),All causes,,
12/1/2018,Iowa,613,664,FALSE,604,0,9,2018,159,600,0,0,Predicted (weighted),All causes,,
12/8/2018,Iowa,601,674,FALSE,611,0,0,2018,159,600,0,0,Predicted (weighted),All causes,,
12/15/2018,Iowa,587,683,FALSE,617,0,0,2018,159,600,0,0,Predicted (weighted),All causes,,
12/22/2018,Iowa,618,693,FALSE,630,0,0,2018,159,600,0,0,Predicted (weighted),All causes,,
12/29/2018,Iowa,589,718,FALSE,652,0,0,2018,159,600,0,0,Predicted (weighted),All causes,,
1/5/2019,Iowa,628,730,FALSE,667,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
1/12/2019,Iowa,597,735,FALSE,671,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
1/19/2019,Iowa,615,737,FALSE,669,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
1/26/2019,Iowa,615,726,FALSE,661,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
2/2/2019,Iowa,619,717,FALSE,655,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
2/9/2019,Iowa,581,707,FALSE,645,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
2/16/2019,Iowa,625,700,FALSE,640,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
2/23/2019,Iowa,650,697,FALSE,633,0,17,2019,159,600,0,0,Predicted (weighted),All causes,,
3/2/2019,Iowa,603,691,FALSE,627,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
3/9/2019,Iowa,589,680,FALSE,622,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
3/16/2019,Iowa,634,671,FALSE,611,0,23,2019,159,600,0,0,Predicted (weighted),All causes,,
3/23/2019,Iowa,633,672,FALSE,613,0,20,2019,159,600,0,0,Predicted (weighted),All causes,,
3/30/2019,Iowa,607,671,FALSE,609,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
4/6/2019,Iowa,583,669,FALSE,605,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
4/13/2019,Iowa,597,662,FALSE,601,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
4/20/2019,Iowa,588,664,FALSE,606,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
4/27/2019,Iowa,548,654,FALSE,594,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
5/4/2019,Iowa,564,649,FALSE,589,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
5/11/2019,Iowa,569,644,FALSE,582,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
5/18/2019,Iowa,529,621,FALSE,564,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
5/25/2019,Iowa,585,614,FALSE,558,0,27,2019,159,600,0,0,Predicted (weighted),All causes,,
6/1/2019,Iowa,553,613,FALSE,556,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
6/8/2019,Iowa,581,610,FALSE,552,0,29,2019,159,600,0,0.1,Predicted (weighted),All causes,,
6/15/2019,Iowa,589,613,FALSE,553,0,36,2019,159,600,0,0.1,Predicted (weighted),All causes,,
6/22/2019,Iowa,542,610,FALSE,553,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
6/29/2019,Iowa,554,600,FALSE,547,0,7,2019,159,600,0,0,Predicted (weighted),All causes,,
7/6/2019,Iowa,557,598,FALSE,541,0,16,2019,159,600,0,0,Predicted (weighted),All causes,,
7/13/2019,Iowa,622,602,TRUE,544,20,78,2019,159,600,0,0.1,Predicted (weighted),All causes,,
7/20/2019,Iowa,538,596,FALSE,536,0,2,2019,159,600,0,0,Predicted (weighted),All causes,,
7/27/2019,Iowa,560,599,FALSE,542,0,18,2019,159,600,0,0,Predicted (weighted),All causes,,
8/3/2019,Iowa,561,597,FALSE,543,0,18,2019,159,600,0,0,Predicted (weighted),All causes,,
8/10/2019,Iowa,551,601,FALSE,546,0,5,2019,159,600,0,0,Predicted (weighted),All causes,,
8/17/2019,Iowa,511,606,FALSE,548,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
8/24/2019,Iowa,584,616,FALSE,555,0,29,2019,159,600,0,0.1,Predicted (weighted),All causes,,
8/31/2019,Iowa,535,614,FALSE,555,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
9/7/2019,Iowa,571,614,FALSE,558,0,13,2019,159,600,0,0,Predicted (weighted),All causes,,
9/14/2019,Iowa,572,620,FALSE,563,0,9,2019,159,600,0,0,Predicted (weighted),All causes,,
9/21/2019,Iowa,538,627,FALSE,569,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
9/28/2019,Iowa,559,638,FALSE,577,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
10/5/2019,Iowa,613,644,FALSE,583,0,30,2019,159,600,0,0.1,Predicted (weighted),All causes,,
10/12/2019,Iowa,592,649,FALSE,591,0,1,2019,159,600,0,0,Predicted (weighted),All causes,,
10/19/2019,Iowa,595,650,FALSE,592,0,3,2019,159,600,0,0,Predicted (weighted),All causes,,
10/26/2019,Iowa,601,646,FALSE,588,0,13,2019,159,600,0,0,Predicted (weighted),All causes,,
11/2/2019,Iowa,615,650,FALSE,592,0,23,2019,159,600,0,0,Predicted (weighted),All causes,,
11/9/2019,Iowa,605,658,FALSE,597,0,8,2019,159,600,0,0,Predicted (weighted),All causes,,
11/16/2019,Iowa,606,660,FALSE,599,0,7,2019,159,600,0,0,Predicted (weighted),All causes,,
11/23/2019,Iowa,631,659,FALSE,600,0,31,2019,159,600,0,0.1,Predicted (weighted),All causes,,
11/30/2019,Iowa,553,662,FALSE,605,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
12/7/2019,Iowa,654,671,FALSE,612,0,42,2019,159,600,0,0.1,Predicted (weighted),All causes,,
12/14/2019,Iowa,599,672,FALSE,614,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
12/21/2019,Iowa,629,688,FALSE,627,0,2,2019,159,600,0,0,Predicted (weighted),All causes,,
12/28/2019,Iowa,636,696,FALSE,636,0,0,2019,159,600,0,0,Predicted (weighted),All causes,,
1/4/2020,Iowa,663,705,FALSE,647,0,16,2020,159,600,0,0,Predicted (weighted),All causes,,
1/11/2020,Iowa,647,710,FALSE,650,0,0,2020,159,600,0,0,Predicted (weighted),All causes,,
1/18/2020,Iowa,624,711,FALSE,650,0,0,2020,159,600,0,0,Predicted (weighted),All causes,,
1/25/2020,Iowa,647,705,FALSE,644,0,3,2020,159,600,0,0,Predicted (weighted),All causes,,
2/1/2020,Iowa,621,705,FALSE,646,0,0,2020,159,600,0,0,Predicted (weighted),All causes,,
2/8/2020,Iowa,644,702,FALSE,644,0,0,2020,159,600,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2/15/2020,Iowa,605,697,FALSE,640,0,0,2020,159,600,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2/22/2020,Iowa,649,692,FALSE,630,0,19,2020,159,600,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2/29/2020,Iowa,649,693,FALSE,631,0,18,2020,159,600,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
3/7/2020,Iowa,630,684,FALSE,625,0,5,2020,159,600,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
3/14/2020,Iowa,639,667,FALSE,612,0,27,2020,159,600,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
3/21/2020,Iowa,599,664,FALSE,608,0,0,2020,159,600,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
3/28/2020,Iowa,599,663,FALSE,605,0,0,2020,159,600,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
4/4/2020,Iowa,611,662,FALSE,602,0,9,2020,159,600,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
4/11/2020,Iowa,601,654,FALSE,594,0,7,2020,159,600,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
4/18/2020,Iowa,636,646,FALSE,591,0,45,2020,159,600,0,0.1,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
4/25/2020,Iowa,585,646,FALSE,592,0,0,2020,159,600,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
5/2/2020,Iowa,668,638,TRUE,581,30,87,2020,159,600,0,0.1,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
5/9/2020,Iowa,700,634,TRUE,579,66,121,2020,159,600,0.1,0.2,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
5/16/2020,Iowa,674,624,TRUE,567,50,107,2020,159,600,0.1,0.2,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
5/23/2020,Iowa,619,610,TRUE,558,9,61,2020,159,600,0,0.1,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
5/30/2020,Iowa,613,609,TRUE,558,4,55,2020,159,600,0,0.1,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
6/6/2020,Iowa,588,613,FALSE,557,0,31,2020,159,600,0,0.1,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
6/13/2020,Iowa,562,608,FALSE,554,0,8,2020,159,600,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
6/20/2020,Iowa,503,612,FALSE,556,0,0,2020,159,600,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
6/27/2020,Iowa,405,603,FALSE,553,0,0,2020,159,600,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weights may be too low to account for underreporting, numbers of deaths are likely underestimated."
1/14/2017,Kansas,575,619,FALSE,557,0,18,2017,0,303,0,0,Predicted (weighted),All causes,,
1/21/2017,Kansas,549,622,FALSE,558,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
1/28/2017,Kansas,563,612,FALSE,550,0,13,2017,0,303,0,0,Predicted (weighted),All causes,,
2/4/2017,Kansas,555,599,FALSE,540,0,15,2017,0,303,0,0,Predicted (weighted),All causes,,
2/11/2017,Kansas,573,582,FALSE,527,0,46,2017,0,303,0,0.1,Predicted (weighted),All causes,,
2/18/2017,Kansas,573,583,FALSE,529,0,44,2017,0,303,0,0.1,Predicted (weighted),All causes,,
2/25/2017,Kansas,585,586,FALSE,531,0,54,2017,0,303,0,0.1,Predicted (weighted),All causes,,
3/4/2017,Kansas,530,584,FALSE,528,0,2,2017,0,303,0,0,Predicted (weighted),All causes,,
3/11/2017,Kansas,573,581,FALSE,526,0,47,2017,0,303,0,0.1,Predicted (weighted),All causes,,
3/18/2017,Kansas,558,578,FALSE,524,0,34,2017,0,303,0,0.1,Predicted (weighted),All causes,,
3/25/2017,Kansas,544,576,FALSE,523,0,21,2017,0,303,0,0,Predicted (weighted),All causes,,
4/1/2017,Kansas,504,572,FALSE,519,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
4/8/2017,Kansas,477,568,FALSE,516,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
4/15/2017,Kansas,495,557,FALSE,505,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
4/22/2017,Kansas,497,544,FALSE,492,0,5,2017,0,303,0,0,Predicted (weighted),All causes,,
4/29/2017,Kansas,471,539,FALSE,488,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
5/6/2017,Kansas,503,534,FALSE,483,0,20,2017,0,303,0,0,Predicted (weighted),All causes,,
5/13/2017,Kansas,488,527,FALSE,477,0,11,2017,0,303,0,0,Predicted (weighted),All causes,,
5/20/2017,Kansas,437,520,FALSE,472,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
5/27/2017,Kansas,471,525,FALSE,477,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
6/3/2017,Kansas,436,514,FALSE,467,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
6/10/2017,Kansas,450,521,FALSE,472,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
6/17/2017,Kansas,440,520,FALSE,471,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
6/24/2017,Kansas,453,526,FALSE,477,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
7/1/2017,Kansas,486,530,FALSE,480,0,6,2017,0,303,0,0,Predicted (weighted),All causes,,
7/8/2017,Kansas,472,530,FALSE,481,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
7/15/2017,Kansas,495,528,FALSE,478,0,17,2017,0,303,0,0,Predicted (weighted),All causes,,
7/22/2017,Kansas,485,532,FALSE,481,0,4,2017,0,303,0,0,Predicted (weighted),All causes,,
7/29/2017,Kansas,470,530,FALSE,481,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
8/5/2017,Kansas,427,524,FALSE,474,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
8/12/2017,Kansas,440,524,FALSE,475,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
8/19/2017,Kansas,467,529,FALSE,479,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
8/26/2017,Kansas,453,531,FALSE,479,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
9/2/2017,Kansas,491,532,FALSE,481,0,10,2017,0,303,0,0,Predicted (weighted),All causes,,
9/9/2017,Kansas,454,535,FALSE,484,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
9/16/2017,Kansas,457,533,FALSE,483,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
9/23/2017,Kansas,465,535,FALSE,484,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
9/30/2017,Kansas,479,542,FALSE,490,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
10/7/2017,Kansas,490,545,FALSE,493,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
10/14/2017,Kansas,443,547,FALSE,495,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
10/21/2017,Kansas,529,550,FALSE,499,0,30,2017,0,303,0,0.1,Predicted (weighted),All causes,,
10/28/2017,Kansas,441,553,FALSE,502,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
11/4/2017,Kansas,545,559,FALSE,505,0,40,2017,0,303,0,0.1,Predicted (weighted),All causes,,
11/11/2017,Kansas,516,558,FALSE,505,0,11,2017,0,303,0,0,Predicted (weighted),All causes,,
11/18/2017,Kansas,478,559,FALSE,506,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
11/25/2017,Kansas,509,562,FALSE,511,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
12/2/2017,Kansas,517,570,FALSE,518,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
12/9/2017,Kansas,547,572,FALSE,519,0,28,2017,0,303,0,0.1,Predicted (weighted),All causes,,
12/16/2017,Kansas,513,581,FALSE,526,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
12/23/2017,Kansas,518,597,FALSE,541,0,0,2017,0,303,0,0,Predicted (weighted),All causes,,
12/30/2017,Kansas,600,603,FALSE,549,0,51,2017,0,303,0,0.1,Predicted (weighted),All causes,,
1/6/2018,Kansas,601,612,FALSE,558,0,43,2018,0,303,0,0.1,Predicted (weighted),All causes,,
1/13/2018,Kansas,611,613,FALSE,559,0,52,2018,0,303,0,0.1,Predicted (weighted),All causes,,
1/20/2018,Kansas,596,618,FALSE,561,0,35,2018,0,303,0,0.1,Predicted (weighted),All causes,,
1/27/2018,Kansas,611,606,TRUE,549,5,62,2018,0,303,0,0.1,Predicted (weighted),All causes,,
2/3/2018,Kansas,555,600,FALSE,547,0,8,2018,0,303,0,0,Predicted (weighted),All causes,,
2/10/2018,Kansas,539,594,FALSE,539,0,0,2018,0,303,0,0,Predicted (weighted),All causes,,
2/17/2018,Kansas,618,589,TRUE,535,29,83,2018,0,303,0,0.2,Predicted (weighted),All causes,,
2/24/2018,Kansas,558,591,FALSE,536,0,22,2018,0,303,0,0,Predicted (weighted),All causes,,
3/3/2018,Kansas,561,589,FALSE,532,0,29,2018,0,303,0,0.1,Predicted (weighted),All causes,,
3/10/2018,Kansas,540,586,FALSE,531,0,9,2018,0,303,0,0,Predicted (weighted),All causes,,
3/17/2018,Kansas,546,582,FALSE,526,0,20,2018,0,303,0,0,Predicted (weighted),All causes,,
3/24/2018,Kansas,529,578,FALSE,523,0,6,2018,0,303,0,0,Predicted (weighted),All causes,,
3/31/2018,Kansas,524,571,FALSE,517,0,7,2018,0,303,0,0,Predicted (weighted),All causes,,
4/7/2018,Kansas,518,568,FALSE,512,0,6,2018,0,303,0,0,Predicted (weighted),All causes,,
4/14/2018,Kansas,518,560,FALSE,507,0,11,2018,0,303,0,0,Predicted (weighted),All causes,,
4/21/2018,Kansas,486,547,FALSE,493,0,0,2018,0,303,0,0,Predicted (weighted),All causes,,
4/28/2018,Kansas,486,546,FALSE,492,0,0,2018,0,303,0,0,Predicted (weighted),All causes,,
5/5/2018,Kansas,456,538,FALSE,485,0,0,2018,0,303,0,0,Predicted (weighted),All causes,,
5/12/2018,Kansas,484,537,FALSE,482,0,2,2018,0,303,0,0,Predicted (weighted),All causes,,
5/19/2018,Kansas,476,529,FALSE,475,0,1,2018,0,303,0,0,Predicted (weighted),All causes,,
5/26/2018,Kansas,480,522,FALSE,469,0,11,2018,0,303,0,0,Predicted (weighted),All causes,,
6/2/2018,Kansas,503,521,FALSE,467,0,36,2018,0,303,0,0.1,Predicted (weighted),All causes,,
6/9/2018,Kansas,496,515,FALSE,463,0,33,2018,0,303,0,0.1,Predicted (weighted),All causes,,
6/16/2018,Kansas,493,522,FALSE,468,0,25,2018,0,303,0,0.1,Predicted (weighted),All causes,,
6/23/2018,Kansas,477,530,FALSE,476,0,1,2018,0,303,0,0,Predicted (weighted),All causes,,
6/30/2018,Kansas,478,532,FALSE,479,0,0,2018,0,303,0,0,Predicted (weighted),All causes,,
7/7/2018,Kansas,478,536,FALSE,482,0,0,2018,0,303,0,0,Predicted (weighted),All causes,,
7/14/2018,Kansas,430,534,FALSE,481,0,0,2018,0,303,0,0,Predicted (weighted),All causes,,
7/21/2018,Kansas,477,537,FALSE,481,0,0,2018,0,303,0,0,Predicted (weighted),All causes,,
7/28/2018,Kansas,463,535,FALSE,478,0,0,2018,0,303,0,0,Predicted (weighted),All causes,,
8/4/2018,Kansas,459,535,FALSE,480,0,0,2018,0,303,0,0,Predicted (weighted),All causes,,
8/11/2018,Kansas,477,528,FALSE,473,0,4,2018,0,303,0,0,Predicted (weighted),All causes,,
8/18/2018,Kansas,470,529,FALSE,476,0,0,2018,0,303,0,0,Predicted (weighted),All causes,,
